         1	        57.139394867723745
         2	        56.959964906953893
         3	        56.657119159258500
         4	        56.236937097545649
         5	        55.710168437495469
         6	        55.078247131998900
         7	        54.355995208962298
         8	        53.556393604316412
         9	        52.692680342230112
        10	        51.777121907052951
        11	        50.825600128127654
        12	        49.845329597351181
        13	        48.850029240176909
        14	        47.847439991951425
        15	        46.846053505314337
        16	        45.851851556077918
        17	        44.870913605564020
        18	        43.910635327527245
        19	        42.971603587434117
        20	        42.052151641520759
        21	        41.157503058587380
        22	        40.291338685525560
        23	        39.449035778872961
        24	        38.637982607296102
        25	        37.855623597418557
        26	        37.097419268465096
        27	        36.368412666231229
        28	        35.668461726670927
        29	        34.995121514439361
        30	        34.348709138803201
        31	        33.728697760238234
        32	        33.134448925727597
        33	        32.563802437941924
        34	        32.020671974699411
        35	        31.499185342031243
        36	        30.998494201002490
        37	        30.522761479131237
        38	        30.064585274087829
        39	        29.627015087098410
        40	        29.209119743271920
        41	        28.808537517446222
        42	        28.426172652885235
        43	        28.059323477807656
        44	        27.706786887360753
        45	        27.371339091122071
        46	        27.048236085230595
        47	        26.738558096788218
        48	        26.438746163891079
        49	        26.155015661520448
        50	        25.879564843827882
        51	        25.615773430007103
        52	        25.359103070588176
        53	        25.115482850770732
        54	        24.882167519210469
        55	        24.653852230991390
        56	        24.434942441002690
        57	        24.220097377468843
        58	        24.012585736522418
        59	        23.810986055775427
        60	        23.613517579811237
        61	        23.420203958527207
        62	        23.230381301896269
        63	        23.043067623300765
        64	        22.857673439262854
        65	        22.675099517764657
        66	        22.495606385218355
        67	        22.314462787967813
        68	        22.136011349578336
        69	        21.955642232514496
        70	        21.774514463591217
        71	        21.592434657384157
        72	        21.413533625329354
        73	        21.231501711640451
        74	        21.050866403414727
        75	        20.867146172573719
        76	        20.683065063670590
        77	        20.497428932615854
        78	        20.313392735173128
        79	        20.127314822200869
        80	        19.938126604683085
        81	        19.747740809063789
        82	        19.558510414078977
        83	        19.365692238000829
        84	        19.172940822147112
        85	        18.981868949867323
        86	        18.792749202944073
        87	        18.603408529027028
        88	        18.417156302185610
        89	        18.234466614489989
        90	        18.057256932804435
        91	        17.880963392911376
        92	        17.712535413037461
        93	        17.549865355764972
        94	        17.393288058561879
        95	        17.245597177543171
        96	        17.107310975737565
        97	        16.975980024052998
        98	        16.856609729788303
        99	        16.745836107276155
       100	        16.642701486097721
       101	        16.549027412682804
       102	        16.466182812674877
       103	        16.391475381017969
